loc,lloc,scloc,comments,single_comments,multi_comments,blanks,h1,h2,n1,n2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,Experince Based ,LargeClass,smell_type
10,8,8,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
7,4,4,0,0,0,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
101,80,80,8,8,0,13,3,14,15,19,17,34,58.05785641,138.9737366,2.035714286,282.9108209,15.71726783,0.046324579,0.0,,LongMethod
21,17,17,0,0,0,4,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,0.0,,LongMethod
72,60,53,7,6,0,13,7,40,29,53,47,82,232.5286082,455.4762858,4.6375,2112.271276,117.3484042,0.151825429,0.0,,LongMethod
66,53,53,0,0,0,13,1,1,2,2,2,4,0.0,4.0,1.0,4.0,0.222222222,0.001333333,0.0,,LongMethod
305,213,250,9,9,0,46,3,33,27,39,36,66,171.2198934,341.2150501,1.772727273,604.8812252,33.60451251,0.11373835,0.0,,LongMethod
11,8,5,0,0,3,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
48,17,38,4,4,0,6,1,2,56,56,3,112,2.0,177.5158001,14.0,2485.221201,138.0678445,0.059171933,0.0,,LongMethod
5,3,3,0,0,0,2,1,3,2,4,4,6,4.754887502,12.0,0.666666667,8.0,0.444444444,0.004,0.0,,LongMethod
12,8,7,1,2,0,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
9,6,6,0,0,0,3,3,5,3,6,8,9,16.36452798,27.0,1.8,48.6,2.7,0.009,0.0,,LongMethod
8,5,5,1,1,0,2,2,8,4,8,10,12,26.0,39.86313714,1.0,39.86313714,2.21461873,0.013287712,0.0,,LongMethod
11,7,7,0,0,0,4,3,7,4,8,10,12,24.40637196,39.86313714,1.714285714,68.33680652,3.796489251,0.013287712,0.0,,LongMethod
8,5,5,0,0,0,3,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
5,3,3,0,0,0,2,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
29,21,22,3,3,0,4,2,5,3,6,7,9,13.60964047,25.2661943,1.2,30.31943316,1.684412953,0.008422065,0.0,,LongMethod
12,11,11,0,0,0,1,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
12,11,11,0,0,0,1,3,6,4,8,9,12,20.26466251,38.03910002,2.0,76.07820003,4.226566669,0.0126797,0.0,,LongMethod
6,4,5,0,0,0,1,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
6,4,5,0,0,0,1,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
5,4,4,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
5,4,4,0,0,0,1,2,3,3,4,5,7,6.754887502,16.25349666,1.333333333,21.67132889,1.203962716,0.005417832,0.0,,LongMethod
5,4,4,0,0,0,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
8,4,4,1,1,0,3,3,6,4,7,9,11,20.26466251,34.86917502,1.75,61.02105628,3.390058682,0.011623058,0.0,,LongMethod
69,21,19,0,0,39,11,4,8,5,8,12,13,32.0,46.60451251,2.0,93.20902502,5.178279168,0.015534838,0.0,,LongMethod
90,26,23,4,4,43,20,6,19,19,31,25,50,96.22039776,232.1928095,4.894736842,1136.522699,63.14014995,0.077397603,0.0,,LongMethod
51,26,40,3,2,0,9,4,9,6,10,13,16,36.52932501,59.20703549,2.222222222,131.57119,7.309510554,0.019735678,0.0,,LongMethod
30,23,23,0,0,0,7,4,9,5,9,13,14,36.52932501,51.80615605,2.0,103.6123121,5.756239562,0.017268719,0.0,,LongMethod
17,9,8,0,0,5,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
21,12,11,7,7,0,3,1,1,2,2,2,4,0.0,4.0,1.0,4.0,0.222222222,0.001333333,0.0,,LongMethod
87,63,63,12,12,0,12,3,20,21,42,23,63,91.1934494,284.9844032,3.15,897.7008702,49.87227057,0.094994801,0.0,,LongMethod
20,13,16,1,1,0,3,6,18,10,19,24,29,90.56842503,132.9639125,3.166666667,421.0523896,23.39179942,0.044321304,0.0,,LongMethod
13,10,11,1,1,0,1,2,12,7,14,14,21,45.01955001,79.95445336,1.166666667,93.28019559,5.182233088,0.026651484,0.0,,LongMethod
12,9,10,1,1,0,1,2,12,7,14,14,21,45.01955001,79.95445336,1.166666667,93.28019559,5.182233088,0.026651484,0.0,,LongMethod
17,8,12,0,0,3,2,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
64,25,23,0,0,32,9,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
51,33,34,4,4,8,5,4,10,6,12,14,18,41.21928095,68.5323886,2.4,164.4777326,9.137651813,0.02284413,0.0,,LongMethod
33,7,6,1,1,19,7,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
26,19,18,2,2,4,2,2,5,3,5,7,8,13.60964047,22.45883938,1.0,22.45883938,1.247713299,0.00748628,0.0,,LongMethod
53,10,9,0,0,35,9,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
65,13,12,4,4,38,11,3,5,3,5,8,8,16.36452798,24.0,1.5,36.0,2.0,0.008,0.0,,LongMethod
81,58,70,9,8,0,3,3,3,5,7,6,12,9.509775004,31.01955001,3.5,108.568425,6.031579168,0.01033985,0.0,,LongMethod
18,5,4,0,0,9,5,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
62,16,15,6,6,35,6,3,6,4,6,9,10,20.26466251,31.69925001,1.5,47.54887502,2.641604168,0.010566417,0.0,,LongMethod
11,9,7,1,2,0,2,2,3,3,6,5,9,6.754887502,20.89735285,2.0,41.79470571,2.321928095,0.006965784,0.0,,LongMethod
56,23,45,0,0,3,8,4,8,7,14,12,21,32.0,75.28421252,3.5,263.4947438,14.63859688,0.025094738,0.0,,LongMethod
106,37,38,5,5,51,12,10,17,14,27,27,41,102.7061493,194.9503876,7.941176471,1548.135431,86.00752394,0.064983463,0.0,,LongMethod
68,20,18,3,3,39,8,6,10,7,11,16,18,48.72905595,72.0,3.3,237.6,13.2,0.024,0.0,,LongMethod
43,32,31,5,5,4,3,7,17,11,20,24,31,89.13835276,142.1338375,4.117647059,585.256978,32.51427656,0.047377946,0.0,,LongMethod
14,13,11,0,1,0,2,2,5,4,7,7,11,13.60964047,30.88090414,1.4,43.2332658,2.4018481,0.010293635,0.0,,LongMethod
31,27,25,0,0,4,2,5,13,7,14,18,21,59.71535681,87.56842503,2.692307692,235.7611443,13.09784135,0.029189475,0.0,,LongMethod
7,5,5,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
42,9,13,1,1,24,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
66,29,31,6,6,26,3,3,10,5,10,13,15,37.97416845,55.50659577,1.5,83.25989366,4.625549648,0.018502199,0.0,,LongMethod
32,26,25,1,1,5,1,2,3,2,4,5,6,6.754887502,13.93156857,1.333333333,18.57542476,1.031968042,0.004643856,0.0,,LongMethod
17,13,12,2,3,0,2,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
67,29,30,8,8,19,10,7,18,10,20,25,30,94.71013448,139.3156857,3.888888889,541.7832221,30.0990679,0.046438562,0.0,,LongMethod
10,9,9,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
20,11,10,0,0,7,3,5,11,6,12,16,18,49.66338828,72.0,2.727272727,196.3636364,10.90909091,0.024,0.0,,LongMethod
17,11,10,1,1,4,2,6,12,7,13,18,20,58.52932501,83.39850003,3.25,271.0451251,15.05806251,0.0277995,0.0,,LongMethod
7,6,5,0,1,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
10,8,7,0,1,0,2,3,7,5,8,10,13,24.40637196,43.18506523,1.714285714,74.0315404,4.112863356,0.014395022,0.0,,LongMethod
44,27,30,11,12,0,2,7,29,22,38,36,60,160.5329333,310.1955001,4.586206897,1422.620742,79.03448565,0.1033985,0.0,,LongMethod
26,22,21,0,0,2,3,6,14,9,15,20,24,68.81274391,103.7262743,3.214285714,333.4058816,18.52254898,0.034575425,0.0,,LongMethod
16,8,9,0,0,3,4,4,7,4,7,11,11,27.65148445,38.05374781,2.0,76.10749561,4.228194201,0.012684583,0.0,,LongMethod
24,9,15,5,5,2,2,4,11,9,16,15,25,46.05374781,97.67226489,2.909090909,284.1374979,15.78541655,0.032557422,0.0,,LongMethod
8,5,5,0,1,0,2,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
10,6,5,0,1,2,2,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
65,44,47,8,8,0,10,2,4,14,15,6,29,10.0,74.96391252,3.75,281.114672,15.61748178,0.024987971,0.0,,LongMethod
10,5,8,0,0,0,2,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
18,17,17,0,0,0,1,3,5,3,6,8,9,16.36452798,27.0,1.8,48.6,2.7,0.009,0.0,,LongMethod
10,9,9,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
25,8,5,0,0,14,6,5,7,6,11,12,17,31.26112493,60.94436251,3.928571429,239.4242813,13.30134896,0.020314788,0.0,,LongMethod
25,8,5,0,0,14,6,4,6,4,8,10,12,23.509775,39.86313714,2.666666667,106.301699,5.905649946,0.013287712,0.0,,LongMethod
67,40,33,0,0,24,10,6,19,24,48,25,72,96.22039776,334.3576457,7.578947368,2534.078999,140.7821666,0.111452549,0.0,,LongMethod
32,7,6,0,0,19,7,4,7,6,10,11,16,27.65148445,55.3509059,2.857142857,158.1454454,8.785858079,0.018450302,0.0,,LongMethod
38,12,9,3,3,18,8,5,10,10,18,15,28,44.82892142,109.3929367,4.5,492.268215,27.34823417,0.036464312,0.0,,LongMethod
50,8,7,0,0,34,9,2,2,3,4,4,7,4.0,14.0,2.0,28.0,1.555555556,0.004666667,0.0,,LongMethod
79,19,18,9,9,36,16,4,7,8,12,11,20,27.65148445,69.18863237,3.428571429,237.2181681,13.17878712,0.023062877,0.0,,LongMethod
36,6,5,0,0,22,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
66,17,16,0,0,37,13,4,7,5,8,11,13,27.65148445,44.97261104,2.285714286,102.7945395,5.710807751,0.01499087,0.0,,LongMethod
50,12,9,1,1,31,9,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
53,13,10,1,1,33,9,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
40,16,12,2,2,16,10,7,13,9,17,20,26,67.75720079,112.3701305,4.576923077,514.3094433,28.57274685,0.03745671,0.0,,LongMethod
66,20,17,1,1,38,10,5,9,8,14,14,22,40.13896549,83.76180829,3.888888889,325.7403656,18.09668698,0.027920603,0.0,,LongMethod
52,18,17,3,3,24,8,8,10,9,18,18,27,57.21928095,112.587975,7.2,810.6334203,45.03519002,0.037529325,0.0,,LongMethod
99,38,35,0,0,51,13,13,28,28,52,41,80,182.7116542,428.6041604,12.07142857,5173.864507,287.4369171,0.142868053,0.0,,LongMethod
87,24,23,0,0,49,15,7,22,16,29,29,45,117.7589801,218.6091448,4.613636364,1008.5831,56.03239443,0.072869715,0.0,,LongMethod
55,18,17,1,1,27,10,6,15,14,28,21,42,74.11313394,184.4773318,5.6,1033.073058,57.39294766,0.061492444,0.0,,LongMethod
63,14,11,0,0,37,15,7,14,9,16,21,25,72.95445336,109.8079356,4.0,439.2317423,24.40176346,0.036602645,0.0,,LongMethod
65,15,12,0,0,38,15,7,16,10,18,23,28,83.65148445,126.6597348,3.9375,498.7227057,27.70681698,0.042219912,0.0,,LongMethod
172,41,40,8,8,93,31,12,33,25,49,45,74,209.4845559,406.3971291,8.909090909,3620.628969,201.1460538,0.13546571,0.0,,LongMethod
45,21,16,1,1,19,9,7,23,22,37,30,59,123.6934094,289.5065451,5.630434783,1630.047722,90.55820675,0.096502182,0.0,,LongMethod
56,11,10,1,1,33,12,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
45,8,7,0,0,25,13,5,12,9,18,17,27,54.62919048,110.3614967,3.75,413.8556127,22.99197848,0.036787166,0.0,,LongMethod
28,4,3,0,0,17,8,4,5,4,8,9,12,19.60964047,38.03910002,3.2,121.7251201,6.76250667,0.0126797,0.0,,LongMethod
37,9,8,0,0,19,10,6,8,6,11,14,17,39.509775,64.72503367,4.125,266.9907639,14.83282022,0.021575011,0.0,,LongMethod
37,9,8,3,3,16,10,3,4,3,5,7,8,12.7548875,22.45883938,1.875,42.11032383,2.339462435,0.00748628,0.0,,LongMethod
46,8,7,0,0,29,10,2,2,3,4,4,7,4.0,14.0,2.0,28.0,1.555555556,0.004666667,0.0,,LongMethod
75,22,21,9,9,30,15,5,12,15,26,17,41,54.62919048,167.5859765,5.416666667,907.7573727,50.43096515,0.055861992,0.0,,LongMethod
36,6,5,0,0,22,9,2,3,2,4,5,6,6.754887502,13.93156857,1.333333333,18.57542476,1.031968042,0.004643856,0.0,,LongMethod
67,17,16,0,0,38,13,4,7,5,8,11,13,27.65148445,44.97261104,2.285714286,102.7945395,5.710807751,0.01499087,0.0,,LongMethod
48,12,9,1,1,29,9,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
49,13,10,1,1,29,9,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
49,12,11,2,2,24,12,6,15,11,22,21,33,74.11313394,144.946475,4.4,637.7644898,35.43136054,0.048315492,0.0,,LongMethod
66,25,24,1,1,30,11,6,21,19,35,27,54,107.7484409,256.7639251,5.0,1283.819626,71.32331253,0.085587975,0.0,,LongMethod
67,23,19,1,1,37,10,7,20,22,36,27,58,106.0900464,275.7834751,6.3,1737.435893,96.52421629,0.091927825,0.0,,LongMethod
54,17,16,3,3,27,8,8,10,9,18,18,27,57.21928095,112.587975,7.2,810.6334203,45.03519002,0.037529325,0.0,,LongMethod
90,34,31,0,0,46,13,11,21,21,38,32,59,130.2924137,295.0,9.952380952,2935.952381,163.1084656,0.098333333,0.0,,LongMethod
125,40,38,0,0,72,15,13,39,32,60,52,92,254.2364029,524.4404541,10.0,5244.404541,291.3558078,0.174813485,0.0,,LongMethod
96,26,25,0,0,56,15,7,26,20,37,33,57,141.8629171,287.5304648,4.980769231,1432.122892,79.56238289,0.095843488,0.0,,LongMethod
63,18,17,0,0,35,11,6,18,17,34,24,51,90.56842503,233.8330875,5.666666667,1325.054163,73.61412015,0.077944363,0.0,,LongMethod
63,14,11,0,0,37,15,7,14,9,16,21,25,72.95445336,109.8079356,4.0,439.2317423,24.40176346,0.036602645,0.0,,LongMethod
65,15,12,0,0,38,15,7,16,10,18,23,28,83.65148445,126.6597348,3.9375,498.7227057,27.70681698,0.042219912,0.0,,LongMethod
177,41,40,8,8,99,30,12,33,25,49,45,74,209.4845559,406.3971291,8.909090909,3620.628969,201.1460538,0.13546571,0.0,,LongMethod
45,20,16,1,1,19,9,7,22,21,35,29,56,117.7589801,272.0469357,5.568181818,1514.806801,84.1559334,0.090682312,0.0,,LongMethod
59,11,10,1,1,36,12,5,9,5,9,14,14,40.13896549,53.30296891,2.5,133.2574223,7.403190126,0.017767656,0.0,,LongMethod
69,23,19,7,7,26,17,8,25,19,36,33,55,140.0964047,277.4416766,5.76,1598.064057,88.7813365,0.092480559,0.0,,LongMethod
46,8,7,0,0,29,10,2,2,3,4,4,7,4.0,14.0,2.0,28.0,1.555555556,0.004666667,0.0,,LongMethod
74,21,20,9,9,30,15,4,7,10,16,11,26,27.65148445,89.94522208,4.571428571,411.1781581,22.84323101,0.029981741,0.0,,LongMethod
37,6,5,0,0,23,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
67,17,16,0,0,38,13,4,7,5,8,11,13,27.65148445,44.97261104,2.285714286,102.7945395,5.710807751,0.01499087,0.0,,LongMethod
48,12,9,1,1,29,9,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
49,13,10,1,1,29,9,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
49,12,11,2,2,24,12,5,12,9,18,17,27,54.62919048,110.3614967,3.75,413.8556127,22.99197848,0.036787166,0.0,,LongMethod
66,25,24,1,1,30,11,6,18,16,29,24,45,90.56842503,206.3233125,4.833333333,997.2293439,55.40163022,0.068774438,0.0,,LongMethod
65,23,19,1,1,35,10,7,20,22,36,27,58,106.0900464,275.7834751,6.3,1737.435893,96.52421629,0.091927825,0.0,,LongMethod
54,17,16,3,3,27,8,8,10,9,18,18,27,57.21928095,112.587975,7.2,810.6334203,45.03519002,0.037529325,0.0,,LongMethod
90,34,31,0,0,46,13,11,19,20,36,30,56,118.7643706,274.7858734,10.42105263,2863.558049,159.0865583,0.091595291,0.0,,LongMethod
125,40,38,0,0,72,15,13,36,30,56,49,86,234.2230164,482.8650466,10.11111111,4882.302138,271.2390077,0.160955016,0.0,,LongMethod
95,25,24,0,0,56,15,7,24,18,33,31,51,129.6905845,252.6640118,4.8125,1215.945557,67.55253094,0.084221337,0.0,,LongMethod
62,17,16,0,0,35,11,6,16,15,30,22,45,79.509775,200.6744228,5.625,1128.793628,62.71075714,0.066891474,0.0,,LongMethod
63,14,11,0,0,37,15,7,14,9,16,21,25,72.95445336,109.8079356,4.0,439.2317423,24.40176346,0.036602645,0.0,,LongMethod
65,15,12,0,0,38,15,7,16,10,18,23,28,83.65148445,126.6597348,3.9375,498.7227057,27.70681698,0.042219912,0.0,,LongMethod
177,41,40,8,8,99,30,12,33,25,49,45,74,209.4845559,406.3971291,8.909090909,3620.628969,201.1460538,0.13546571,0.0,,LongMethod
46,20,16,1,1,20,9,7,17,17,27,24,44,89.13835276,201.73835,5.558823529,1121.427887,62.30154927,0.067246117,0.0,,LongMethod
59,11,10,1,1,36,12,4,7,4,7,11,11,27.65148445,38.05374781,2.0,76.10749561,4.228194201,0.012684583,0.0,,LongMethod
69,23,19,7,7,26,17,8,26,20,38,34,58,146.2114327,295.0728448,5.846153846,1725.041246,95.8356248,0.098357615,0.0,,LongMethod
46,8,7,0,0,29,10,2,2,3,4,4,7,4.0,14.0,2.0,28.0,1.555555556,0.004666667,0.0,,LongMethod
72,19,18,9,9,30,15,5,11,14,24,16,38,49.66338828,152.0,5.454545455,829.0909091,46.06060606,0.050666667,0.0,,LongMethod
36,6,5,0,0,22,9,3,3,3,5,6,8,9.509775004,20.67970001,2.5,51.69925001,2.872180556,0.006893233,0.0,,LongMethod
67,17,16,0,0,38,13,4,7,5,8,11,13,27.65148445,44.97261104,2.285714286,102.7945395,5.710807751,0.01499087,0.0,,LongMethod
49,12,9,1,1,29,10,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
49,13,10,1,1,29,9,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
50,13,12,2,2,24,12,6,21,16,30,27,46,107.7484409,218.7248251,4.285714286,937.3921076,52.07733931,0.072908275,0.0,,LongMethod
66,25,24,1,1,30,11,7,22,21,39,29,60,117.7589801,291.4788597,6.204545455,1808.493834,100.4718797,0.09715962,0.0,,LongMethod
65,23,19,1,1,35,10,7,20,22,36,27,58,106.0900464,275.7834751,6.3,1737.435893,96.52421629,0.091927825,0.0,,LongMethod
54,17,16,3,3,27,8,8,10,9,18,18,27,57.21928095,112.587975,7.2,810.6334203,45.03519002,0.037529325,0.0,,LongMethod
92,36,33,0,0,46,13,11,22,23,40,33,63,136.1612434,317.7968295,10.0,3177.968295,176.5537942,0.105932277,0.0,,LongMethod
127,41,39,0,0,72,16,12,37,30,54,49,84,235.7693245,471.6356269,8.756756757,4129.998463,229.444359,0.157211876,0.0,,LongMethod
95,25,24,0,0,56,15,8,30,24,45,38,69,171.2067179,362.1069984,6.0,2172.641991,120.7023328,0.120702333,0.0,,LongMethod
62,17,16,0,0,35,11,7,20,20,40,27,60,106.0900464,285.2932501,7.0,1997.052751,110.9473751,0.09509775,0.0,,LongMethod
63,14,11,0,0,37,15,7,14,9,16,21,25,72.95445336,109.8079356,4.0,439.2317423,24.40176346,0.036602645,0.0,,LongMethod
65,15,12,0,0,38,15,7,16,10,18,23,28,83.65148445,126.6597348,3.9375,498.7227057,27.70681698,0.042219912,0.0,,LongMethod
177,41,40,8,8,99,30,12,33,25,49,45,74,209.4845559,406.3971291,8.909090909,3620.628969,201.1460538,0.13546571,0.0,,LongMethod
44,21,16,1,1,18,9,7,17,20,33,24,53,89.13835276,243.0030125,6.794117647,1650.991056,91.72172532,0.081001004,0.0,,LongMethod
59,11,10,1,1,36,12,4,7,4,8,11,12,27.65148445,41.51317942,2.285714286,94.88726725,5.271514847,0.013837726,0.0,,LongMethod
65,19,17,6,6,26,16,7,18,12,24,25,36,94.71013448,167.1788228,4.666666667,780.1678399,43.34265777,0.055726274,0.0,,LongMethod
30,4,3,3,3,16,8,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
48,8,7,0,0,32,9,2,2,3,4,4,7,4.0,14.0,2.0,28.0,1.555555556,0.004666667,0.0,,LongMethod
78,19,18,9,9,35,16,5,13,14,24,18,38,59.71535681,158.4571501,4.615384615,731.3406926,40.63003848,0.05281905,0.0,,LongMethod
36,6,5,0,0,22,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
66,17,16,0,0,37,13,4,7,5,8,11,13,27.65148445,44.97261104,2.285714286,102.7945395,5.710807751,0.01499087,0.0,,LongMethod
50,12,9,1,1,31,9,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
53,13,10,1,1,33,9,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
46,15,14,2,2,19,11,6,17,13,26,23,39,84.99664331,176.4189163,4.588235294,809.4514983,44.96952768,0.058806305,0.0,,LongMethod
68,25,24,1,1,32,11,7,23,21,39,30,60,123.6934094,294.4134357,5.934782609,1747.279738,97.07109657,0.098137812,0.0,,LongMethod
68,23,19,1,1,38,10,7,20,22,36,27,58,106.0900464,275.7834751,6.3,1737.435893,96.52421629,0.091927825,0.0,,LongMethod
51,17,16,3,3,24,8,8,10,9,18,18,27,57.21928095,112.587975,7.2,810.6334203,45.03519002,0.037529325,0.0,,LongMethod
99,38,35,0,0,51,13,12,26,26,48,38,74,165.2309827,388.346636,11.07692308,4301.685814,238.9825452,0.129448879,0.0,,LongMethod
88,25,24,0,0,49,15,8,29,23,43,37,66,164.8814489,343.8239221,5.931034483,2039.231538,113.290641,0.114607974,0.0,,LongMethod
55,17,16,2,2,27,10,7,20,19,38,27,57,106.0900464,271.0285876,6.65,1802.340108,100.130006,0.090342863,0.0,,LongMethod
63,14,11,0,0,37,15,7,14,9,16,21,25,72.95445336,109.8079356,4.0,439.2317423,24.40176346,0.036602645,0.0,,LongMethod
65,15,12,0,0,38,15,7,16,10,18,23,28,83.65148445,126.6597348,3.9375,498.7227057,27.70681698,0.042219912,0.0,,LongMethod
172,41,40,8,8,93,31,12,33,25,49,45,74,209.4845559,406.3971291,8.909090909,3620.628969,201.1460538,0.13546571,0.0,,LongMethod
44,20,15,1,1,19,9,7,28,27,47,35,74,154.2574223,379.5669433,5.875,2229.955792,123.8864329,0.126522314,0.0,,LongMethod
56,11,10,1,1,33,12,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
69,23,19,7,7,26,17,8,24,19,36,32,55,134.0391,275.0,6.0,1650.0,91.66666667,0.091666667,0.0,,LongMethod
31,4,3,3,3,17,8,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
34,6,5,0,0,22,7,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
75,17,16,0,0,43,16,4,7,5,8,11,13,27.65148445,44.97261104,2.285714286,102.7945395,5.710807751,0.01499087,0.0,,LongMethod
44,12,9,1,1,26,8,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
46,13,10,1,1,27,8,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
36,10,8,2,2,16,10,4,8,5,10,12,15,32.0,53.77443751,2.5,134.4360938,7.468671877,0.017924813,0.0,,LongMethod
57,27,21,1,1,26,9,8,18,21,38,26,59,99.05865003,277.3259434,8.444444444,2341.863522,130.103529,0.092441981,0.0,,LongMethod
51,17,16,3,3,24,8,8,10,9,18,18,27,57.21928095,112.587975,7.2,810.6334203,45.03519002,0.037529325,0.0,,LongMethod
89,35,32,1,1,44,12,11,19,21,38,30,59,118.7643706,289.5065451,11.0,3184.571997,176.9206665,0.096502182,0.0,,LongMethod
121,41,39,1,1,67,14,13,36,31,58,49,89,234.2230164,499.7091761,10.47222222,5233.065539,290.7258633,0.166569725,0.0,,LongMethod
96,13,12,1,1,68,15,5,19,12,22,24,34,92.32026323,155.888725,2.894736842,451.2568356,25.0698242,0.051962908,0.0,,LongMethod
56,17,16,0,0,29,11,6,11,11,22,17,33,53.56352281,134.8862738,6.0,809.3176426,44.96209125,0.044962091,0.0,,LongMethod
60,14,11,2,2,34,13,7,14,9,16,21,25,72.95445336,109.8079356,4.0,439.2317423,24.40176346,0.036602645,0.0,,LongMethod
67,15,12,2,2,38,15,7,16,10,18,23,28,83.65148445,126.6597348,3.9375,498.7227057,27.70681698,0.042219912,0.0,,LongMethod
195,41,40,8,8,115,32,12,33,25,49,45,74,209.4845559,406.3971291,8.909090909,3620.628969,201.1460538,0.13546571,0.0,,LongMethod
40,15,12,1,1,18,9,6,13,12,19,19,31,63.61549134,131.6857529,4.384615385,577.3913782,32.07729879,0.043895251,0.0,,LongMethod
62,11,10,4,4,36,12,4,6,4,7,10,11,23.509775,36.54120904,2.333333333,85.2628211,4.736823395,0.012180403,0.0,,LongMethod
30,10,8,0,0,16,6,5,6,6,10,11,16,27.11941548,55.3509059,4.166666667,230.6287746,12.8127097,0.018450302,0.0,,LongMethod
