InvoiceId,OrderDate,ProductId,CustomerId,ShipMode,Quantity,Sales,Profit,Discount,TotalAmount
1886,2025-05-07,132,573,First Class,1,120000,37000,0,120000
1887,2025-04-09,330,51,Second Class,2,500000,120000,0.05,475000
1888,2025-08-11,496,121,Same Day,2,360000,99000,0.1,324000
1889,2025-07-20,408,1259,First Class,1,180000,35000,0.05,171000
1890,2025-06-18,208,303,Same Day,4,1800000,353000,0,1800000
1891,2025-08-24,71,303,Second Class,1,120000,33000,0,120000
1892,2025-03-15,313,1328,Second Class,2,240000,71000,0,240000
1893,2025-02-19,72,1918,Same Day,2,1840000,404000,0,1840000
1894,2025-02-28,195,984,Standard Class,1,250000,69000,0,250000
1895,2025-05-13,352,861,Second Class,1,320000,92000,0.1,288000
1896,2025-12-04,165,2285,Same Day,3,750000,138000,0,750000
1897,2025-07-25,71,2185,Same Day,4,720000,178000,0,720000
1898,2025-01-06,132,619,First Class,3,3750000,919000,0.05,3562000
1899,2025-07-29,346,2052,Same Day,1,120000,36000,0,120000
1900,2025-04-07,445,401,Standard Class,2,900000,236000,0,900000
1901,2025-09-02,78,898,Second Class,4,5000000,980000,0.05,4750000
1902,2025-08-26,155,2083,Second Class,2,2500000,428000,0.1,2250000
1903,2025-03-12,199,450,First Class,4,480000,94000,0.05,456000
1904,2025-01-09,307,2483,Standard Class,3,750000,163000,0,750000
1905,2025-04-11,98,1704,Second Class,2,1360000,406000,0,1360000
1906,2025-01-18,412,619,First Class,4,1280000,341000,0.1,1152000
1907,2025-07-30,221,357,Same Day,1,450000,152000,0,450000
1908,2025-08-02,314,1093,Standard Class,4,720000,217000,0,720000
1909,2025-01-24,41,411,Standard Class,1,320000,61000,0,320000
1910,2025-05-24,345,2339,Same Day,4,2720000,462000,0.1,2448000
1911,2025-09-23,488,145,Second Class,1,920000,178000,0,920000
1912,2025-01-16,251,1991,Same Day,1,450000,85000,0.05,428000
1913,2025-05-19,35,2147,Standard Class,1,1250000,418000,0,1250000
1914,2025-11-01,460,2228,First Class,3,2040000,353000,0.1,1836000
1915,2025-04-05,165,909,Same Day,2,360000,117000,0,360000
1916,2025-05-17,416,712,Standard Class,2,1840000,323000,0.05,1748000
1917,2025-08-25,209,167,Second Class,3,360000,83000,0,360000
1918,2025-08-22,415,2412,Second Class,1,1250000,418000,0,1250000
1919,2025-07-26,266,1724,First Class,4,2720000,582000,0.1,2448000
1920,2025-08-11,387,803,First Class,2,2500000,756000,0.05,2375000
1921,2025-04-26,260,2489,Second Class,3,3750000,968000,0,3750000
1922,2025-10-14,28,1219,Second Class,2,1840000,535000,0,1840000
1923,2025-08-30,339,1347,First Class,2,900000,259000,0.05,855000
1924,2025-03-18,458,488,Standard Class,3,2040000,385000,0.1,1836000
1925,2025-05-28,183,2222,Same Day,2,640000,172000,0,640000
1926,2025-11-24,497,2018,Second Class,4,1000000,322000,0.05,950000
1927,2025-08-05,301,316,Standard Class,4,2720000,716000,0.05,2584000
1928,2025-08-28,143,758,First Class,4,3680000,1086000,0,3680000
1929,2025-07-25,266,1945,Standard Class,4,2720000,782000,0.05,2584000
1930,2025-04-22,55,350,First Class,4,480000,124000,0,480000
1931,2025-05-07,3,1148,Same Day,2,2500000,549000,0,2500000
1932,2025-03-14,272,1894,Second Class,3,750000,158000,0.05,712000
1933,2025-08-03,402,385,Standard Class,2,2500000,729000,0,2500000
1934,2025-06-09,368,1380,First Class,3,2040000,456000,0,2040000
1935,2025-09-20,425,270,Standard Class,4,1000000,196000,0,1000000
1936,2025-10-25,266,2286,Second Class,2,900000,150000,0.1,810000
1937,2025-09-20,279,1678,Same Day,1,450000,136000,0,450000
1938,2025-10-16,364,76,Standard Class,4,3680000,762000,0,3680000
1939,2025-09-17,213,229,First Class,3,2040000,698000,0,2040000
1940,2025-08-10,449,1755,Same Day,2,640000,140000,0,640000
1941,2025-12-16,278,2317,Same Day,1,1250000,306000,0.05,1188000
1942,2025-02-25,27,1715,First Class,3,2040000,498000,0,2040000
1943,2025-05-21,92,342,Standard Class,3,540000,148000,0,540000
1944,2025-03-18,210,187,Standard Class,3,540000,89000,0.1,486000
1945,2025-04-29,224,1441,First Class,1,920000,185000,0.1,828000
1946,2025-01-26,25,436,Same Day,4,1000000,233000,0.1,900000
1947,2025-08-12,414,2039,Same Day,1,920000,227000,0,920000
1948,2025-06-10,450,478,Standard Class,4,5000000,1546000,0.1,4500000
1949,2025-01-24,102,411,Second Class,4,3680000,1113000,0,3680000
1950,2025-05-27,395,833,Same Day,4,3680000,820000,0,3680000
1951,2025-04-10,207,1127,Standard Class,1,680000,224000,0.05,646000
1952,2025-08-17,218,764,First Class,3,960000,173000,0.05,912000
1953,2025-10-16,315,1748,Same Day,1,320000,83000,0.05,304000
1954,2025-06-30,345,733,Same Day,1,1250000,381000,0,1250000
1955,2025-12-20,180,2168,Standard Class,1,920000,300000,0.05,874000
1956,2025-08-03,480,422,Second Class,3,360000,89000,0.1,324000
1957,2025-01-22,74,682,Second Class,4,480000,139000,0,480000
1958,2025-12-25,417,974,First Class,1,250000,50000,0.05,238000
1959,2025-02-23,367,1520,Same Day,1,680000,179000,0,680000
1960,2025-08-05,478,2305,First Class,3,2760000,717000,0,2760000
1961,2025-05-06,400,2005,Same Day,3,3750000,1021000,0,3750000
1962,2025-10-26,468,642,Second Class,3,360000,83000,0,360000
1963,2025-09-13,19,1411,Same Day,4,1800000,332000,0,1800000
1964,2025-07-31,378,1162,First Class,3,3750000,772000,0.05,3562000
1965,2025-11-08,494,1535,Second Class,2,2500000,580000,0.05,2375000
1966,2025-05-26,305,2378,Standard Class,4,480000,106000,0,480000
1967,2025-09-10,193,1436,First Class,3,960000,234000,0,960000
1968,2025-03-30,41,1681,Second Class,4,1800000,322000,0.05,1710000
1969,2025-12-26,378,138,Standard Class,4,1000000,273000,0.1,900000
1970,2025-07-18,263,16,Same Day,1,680000,159000,0,680000
1971,2025-04-09,405,116,Standard Class,4,2720000,535000,0,2720000
1972,2025-04-12,385,2065,Second Class,3,2040000,505000,0,2040000
1973,2025-03-01,351,884,Second Class,2,240000,63000,0.05,228000
1974,2025-12-31,498,57,Second Class,1,680000,122000,0.1,612000
1975,2025-02-02,30,2370,First Class,3,360000,88000,0,360000
1976,2025-04-18,410,991,First Class,2,240000,79000,0,240000
1977,2025-11-22,159,998,Same Day,2,2500000,706000,0,2500000
1978,2025-09-11,95,249,Second Class,1,450000,98000,0.1,405000
1979,2025-10-15,39,1468,First Class,3,750000,261000,0,750000
1980,2025-05-11,145,1455,Second Class,1,180000,45000,0,180000
1981,2025-12-20,415,206,First Class,4,3680000,963000,0,3680000
1982,2025-07-09,280,827,Standard Class,2,1360000,322000,0,1360000
1983,2025-02-20,99,562,Standard Class,2,500000,107000,0.05,475000
1984,2025-05-13,438,577,Same Day,2,500000,128000,0,500000
1985,2025-11-26,423,2495,Same Day,1,120000,36000,0,120000
1986,2025-02-16,267,1454,Standard Class,3,360000,103000,0,360000
1987,2025-08-19,215,222,Standard Class,1,680000,157000,0,680000
1988,2025-12-27,111,494,Second Class,3,360000,74000,0.05,342000
1989,2025-05-06,47,452,Standard Class,1,250000,59000,0,250000
1990,2025-09-03,53,282,Standard Class,1,450000,144000,0.05,428000
1991,2025-07-25,383,534,First Class,4,5000000,1409000,0.1,4500000
1992,2025-10-05,476,902,Standard Class,3,3750000,1004000,0,3750000
1993,2025-02-17,57,63,Second Class,2,240000,58000,0.05,228000
1994,2025-05-05,217,561,Same Day,4,1000000,295000,0.1,900000
1995,2025-04-27,326,136,Second Class,1,1250000,377000,0.1,1125000
1996,2025-03-28,431,2157,First Class,3,750000,148000,0,750000
1997,2025-08-14,412,328,Standard Class,3,540000,119000,0,540000
1998,2025-07-08,141,955,Second Class,4,1280000,317000,0,1280000
1999,2025-09-18,92,2155,Standard Class,3,2760000,953000,0,2760000
2000,2025-03-17,86,1445,Same Day,4,1800000,552000,0,1800000
2001,2025-07-09,77,131,First Class,2,2500000,550000,0,2500000
2002,2025-08-03,209,1410,First Class,4,3680000,906000,0.05,3496000
2003,2025-09-17,361,1628,First Class,3,3750000,665000,0.1,3375000
2004,2025-01-26,317,2352,First Class,1,120000,26000,0,120000
2005,2025-03-26,39,1081,Standard Class,4,1000000,192000,0,1000000
2006,2025-01-05,59,512,Standard Class,1,450000,118000,0.05,428000
2007,2025-10-14,211,181,Same Day,2,2500000,492000,0,2500000
2008,2025-11-28,42,383,Same Day,4,1800000,472000,0,1800000
2009,2025-05-21,11,1605,Second Class,4,3680000,1030000,0,3680000
2010,2025-03-11,260,1279,Second Class,3,2760000,597000,0.1,2484000
2011,2025-11-24,309,1806,Second Class,2,1840000,641000,0,1840000
2012,2025-09-28,167,1283,Standard Class,3,540000,128000,0.1,486000
2013,2025-02-23,404,1785,Second Class,3,540000,129000,0,540000
2014,2025-02-26,87,867,Standard Class,4,480000,142000,0.05,456000
2015,2025-09-05,49,1356,Same Day,3,3750000,891000,0,3750000
2016,2025-04-28,478,1622,Standard Class,1,680000,138000,0.1,612000
2017,2025-12-23,500,1004,First Class,1,250000,71000,0,250000
2018,2025-12-15,247,1421,Standard Class,1,1250000,401000,0.05,1188000
2019,2025-01-06,161,579,Standard Class,1,920000,286000,0,920000
2020,2025-08-26,335,2252,Same Day,3,2040000,360000,0.1,1836000
2021,2025-10-07,213,1664,Standard Class,3,2760000,839000,0,2760000
2022,2025-11-21,336,1368,Same Day,1,920000,298000,0,920000
2023,2025-10-06,447,356,Standard Class,3,1350000,329000,0.05,1282000
2024,2025-06-16,337,965,Standard Class,1,680000,187000,0.05,646000
2025,2025-09-28,49,2345,First Class,2,500000,135000,0,500000
2026,2025-12-03,396,1721,First Class,4,480000,95000,0,480000
2027,2025-07-16,32,1107,First Class,1,680000,201000,0,680000
2028,2025-09-20,360,1877,First Class,4,5000000,1259000,0,5000000
2029,2025-02-28,473,1967,Standard Class,3,360000,80000,0,360000
2030,2025-11-06,190,1838,Second Class,4,720000,142000,0,720000
2031,2025-08-17,98,1353,Standard Class,3,2040000,628000,0.05,1938000
2032,2025-07-01,151,569,Standard Class,1,120000,25000,0.1,108000
2033,2025-10-04,162,2007,Second Class,2,500000,156000,0.05,475000
2034,2025-12-03,487,633,Same Day,3,1350000,322000,0.1,1215000
2035,2025-08-15,88,1849,Second Class,2,500000,97000,0,500000
2036,2025-12-08,111,332,First Class,3,1350000,351000,0.05,1282000
2037,2025-08-07,296,434,First Class,4,2720000,841000,0,2720000
2038,2025-01-13,407,124,Same Day,4,1800000,545000,0,1800000
2039,2025-11-17,193,197,Same Day,1,1250000,291000,0,1250000
2040,2025-12-09,367,138,Standard Class,4,1000000,192000,0,1000000
2041,2025-04-10,366,1483,Same Day,1,680000,135000,0,680000
2042,2025-10-16,197,1954,Standard Class,3,540000,126000,0.05,513000
2043,2025-08-04,481,1717,Same Day,3,360000,70000,0,360000
2044,2025-07-11,253,2374,First Class,3,750000,136000,0,750000
2045,2025-11-01,361,148,Standard Class,2,1840000,417000,0.1,1656000
2046,2025-01-11,387,1904,Same Day,4,1280000,444000,0,1280000
2047,2025-12-10,314,1337,Standard Class,1,1250000,245000,0,1250000
2048,2025-03-08,313,1445,First Class,3,960000,298000,0.1,864000
2049,2025-09-18,179,2417,Same Day,4,3680000,843000,0.05,3496000
2050,2025-08-23,498,1946,Same Day,3,2040000,454000,0.05,1938000
2051,2025-08-06,32,1411,Same Day,3,750000,224000,0.05,712000
2052,2025-12-06,345,899,Second Class,2,240000,70000,0.05,228000
2053,2025-10-07,110,581,First Class,1,1250000,329000,0,1250000
2054,2025-07-10,58,580,First Class,2,2500000,463000,0,2500000
2055,2025-06-22,341,1660,Standard Class,4,480000,127000,0,480000
2056,2025-08-07,297,747,First Class,2,500000,128000,0,500000
2057,2025-07-18,132,2057,Second Class,3,960000,266000,0,960000
2058,2025-08-17,369,651,Same Day,3,3750000,1013000,0,3750000
2059,2025-03-31,177,1139,First Class,4,1280000,254000,0,1280000
2060,2025-04-28,443,126,Standard Class,1,250000,56000,0.1,225000
2061,2025-03-29,206,682,Standard Class,1,1250000,385000,0,1250000
2062,2025-08-26,439,214,Standard Class,1,680000,110000,0.1,612000
2063,2025-08-29,115,1990,Second Class,1,1250000,351000,0,1250000
2064,2025-09-16,5,138,Same Day,4,480000,116000,0,480000
2065,2025-09-15,269,429,Second Class,3,1350000,400000,0,1350000
2066,2025-12-20,394,1996,Standard Class,4,1000000,229000,0.05,950000
2067,2025-07-27,82,1489,First Class,1,1250000,395000,0,1250000
2068,2025-12-19,480,715,Same Day,3,2040000,581000,0.1,1836000
2069,2025-12-10,176,2273,Second Class,3,960000,167000,0.1,864000
2070,2025-04-06,20,2119,Second Class,3,2760000,499000,0.1,2484000
2071,2025-02-12,233,1582,Second Class,2,1840000,384000,0.1,1656000
2072,2025-03-06,168,1687,Second Class,4,480000,158000,0,480000
2073,2025-03-27,467,1832,Second Class,4,2720000,643000,0,2720000
2074,2025-05-22,26,1903,Same Day,1,680000,136000,0,680000
2075,2025-11-05,438,2131,Same Day,2,2500000,866000,0,2500000
2076,2025-04-14,22,869,First Class,3,2040000,332000,0.1,1836000
2077,2025-09-15,211,446,First Class,3,2040000,698000,0,2040000
2078,2025-03-17,380,860,Same Day,2,2500000,482000,0.1,2250000
2079,2025-12-25,12,848,First Class,4,1800000,448000,0,1800000
2080,2025-10-07,96,1874,Second Class,2,360000,105000,0,360000
2081,2025-10-15,407,1358,First Class,1,120000,24000,0,120000
2082,2025-08-16,38,1129,Standard Class,1,320000,90000,0,320000
2083,2025-02-04,196,1454,Standard Class,3,2040000,415000,0.1,1836000
2084,2025-01-29,45,1542,Second Class,3,750000,191000,0,750000
2085,2025-05-06,214,34,Same Day,2,1360000,300000,0,1360000
2086,2025-07-01,316,1501,Second Class,3,750000,137000,0.1,675000
2087,2025-02-13,410,1713,First Class,1,680000,197000,0,680000
2088,2025-05-09,238,1216,First Class,4,1000000,264000,0,1000000
2089,2025-12-05,119,2327,Standard Class,2,500000,111000,0.1,450000
2090,2025-08-26,258,613,First Class,1,120000,34000,0,120000
2091,2025-04-09,372,221,Second Class,4,2720000,699000,0,2720000
2092,2025-08-01,368,646,Second Class,2,1840000,351000,0,1840000
2093,2025-05-09,497,710,Standard Class,3,1350000,334000,0,1350000
2094,2025-03-07,366,1032,Same Day,4,1800000,593000,0.05,1710000
2095,2025-10-01,408,802,Same Day,3,2040000,414000,0.05,1938000
2096,2025-04-29,135,2034,Standard Class,1,1250000,349000,0,1250000
2097,2025-08-31,241,2087,Standard Class,3,750000,211000,0,750000
2098,2025-01-29,98,1135,First Class,1,450000,139000,0.1,405000
2099,2025-11-10,269,1121,First Class,3,960000,207000,0.05,912000
2100,2025-09-29,167,290,First Class,1,680000,209000,0,680000
2101,2025-09-21,147,1263,Standard Class,3,540000,100000,0,540000
2102,2025-04-30,497,1481,Standard Class,4,720000,176000,0.05,684000
2103,2025-03-13,378,15,Second Class,4,2720000,640000,0.1,2448000
2104,2025-07-12,16,1150,Standard Class,2,2500000,686000,0.05,2375000
2105,2025-07-15,351,660,Second Class,3,750000,155000,0.05,712000
2106,2025-12-20,209,995,First Class,3,3750000,883000,0.05,3562000
2107,2025-03-02,485,943,Same Day,4,5000000,1086000,0,5000000
2108,2025-03-24,188,1777,Standard Class,4,1000000,346000,0,1000000
2109,2025-02-19,190,1059,Same Day,2,2500000,707000,0.1,2250000
2110,2025-07-10,242,120,First Class,2,500000,145000,0,500000
2111,2025-08-09,156,188,Second Class,2,360000,100000,0.1,324000
2112,2025-10-17,430,1506,Same Day,4,480000,150000,0.1,432000
2113,2025-03-01,78,1573,Same Day,1,680000,187000,0.1,612000
2114,2025-05-17,447,2031,Standard Class,3,960000,324000,0,960000
2115,2025-12-24,197,1048,Second Class,2,900000,177000,0.05,855000
2116,2025-03-22,112,535,Standard Class,3,2040000,379000,0,2040000
2117,2025-01-24,442,2353,Standard Class,3,3750000,801000,0,3750000
2118,2025-06-18,355,2298,Second Class,1,120000,36000,0,120000
2119,2025-08-28,313,2401,Second Class,1,320000,93000,0,320000
2120,2025-11-27,447,2342,Second Class,1,920000,180000,0.1,828000
2121,2025-08-08,303,1389,First Class,4,720000,218000,0.05,684000
2122,2025-08-19,458,642,First Class,1,320000,87000,0.1,288000
2123,2025-07-23,93,1563,Standard Class,4,3680000,1113000,0,3680000
2124,2025-06-16,412,2097,First Class,2,1840000,431000,0,1840000
2125,2025-04-20,223,806,Same Day,2,900000,252000,0,900000
2126,2025-07-10,8,2188,Same Day,3,2040000,388000,0,2040000
2127,2025-01-19,436,2253,Standard Class,3,1350000,278000,0,1350000
2128,2025-09-09,374,1728,Standard Class,4,480000,131000,0.1,432000
2129,2025-03-17,294,1977,Second Class,4,1280000,325000,0.05,1216000
2130,2025-02-18,57,1354,Same Day,2,240000,64000,0.05,228000
2131,2025-11-25,169,1405,Same Day,3,750000,234000,0,750000
2132,2025-11-08,195,1263,Same Day,3,1350000,332000,0,1350000
2133,2025-08-02,474,1280,First Class,1,920000,282000,0.05,874000
2134,2025-10-28,40,1091,Standard Class,1,450000,95000,0.1,405000
2135,2025-05-01,124,1607,Second Class,1,450000,93000,0.05,428000
2136,2025-07-24,100,1545,First Class,2,1840000,381000,0,1840000
2137,2025-02-07,28,1328,Second Class,1,680000,188000,0.1,612000
2138,2025-08-11,442,1403,First Class,4,2720000,904000,0.05,2584000
2139,2025-08-04,118,1933,First Class,2,640000,151000,0.05,608000
2140,2025-05-19,59,1330,Same Day,4,720000,248000,0,720000
2141,2025-04-21,6,1676,Same Day,4,1280000,307000,0,1280000
2142,2025-07-23,372,1014,Same Day,2,240000,78000,0,240000
2143,2025-10-30,285,438,Standard Class,2,1840000,453000,0.1,1656000
2144,2025-06-29,53,2342,First Class,2,360000,78000,0,360000
2145,2025-08-27,277,1458,Standard Class,3,2760000,588000,0,2760000
2146,2025-05-08,233,663,Same Day,3,360000,64000,0.05,342000
2147,2025-02-06,300,1873,Standard Class,4,480000,115000,0.1,432000
2148,2025-10-22,454,411,Standard Class,3,750000,220000,0.05,712000
2149,2025-07-16,263,747,Standard Class,1,120000,36000,0,120000
2150,2025-11-16,351,1212,Standard Class,1,1250000,382000,0.05,1188000
2151,2025-06-08,201,1989,First Class,3,960000,323000,0,960000
2152,2025-06-02,364,2473,First Class,4,1000000,301000,0,1000000
2153,2025-03-24,214,1781,Second Class,1,450000,117000,0.1,405000
2154,2025-09-21,1,1471,Same Day,1,450000,93000,0.1,405000
2155,2025-05-25,174,1482,Standard Class,1,450000,101000,0,450000
2156,2025-05-10,401,957,Same Day,1,180000,40000,0.1,162000
2157,2025-07-06,472,1416,Same Day,3,540000,142000,0.05,513000
2158,2025-11-07,344,1965,Same Day,4,1280000,313000,0.05,1216000
2159,2025-04-03,279,1857,Same Day,2,2500000,849000,0,2500000
2160,2025-02-11,135,1471,First Class,4,1000000,261000,0.05,950000
2161,2025-03-06,164,395,First Class,1,180000,58000,0,180000
2162,2025-12-04,130,468,Second Class,3,960000,204000,0.05,912000
2163,2025-04-30,310,1477,Same Day,4,1000000,238000,0.05,950000
2164,2025-09-16,101,518,First Class,4,5000000,1455000,0,5000000
2165,2025-05-02,139,1202,First Class,1,450000,93000,0,450000
2166,2025-05-16,236,111,Standard Class,1,920000,233000,0,920000
2167,2025-03-27,135,2391,Same Day,4,1000000,251000,0,1000000
2168,2025-07-26,55,884,Second Class,2,2500000,556000,0.1,2250000
2169,2025-06-26,289,26,Standard Class,1,450000,138000,0,450000
2170,2025-07-07,361,1141,Standard Class,1,920000,240000,0,920000
2171,2025-12-10,103,2091,Standard Class,2,360000,90000,0,360000
2172,2025-08-16,86,1773,Same Day,4,2720000,585000,0.1,2448000
2173,2025-01-05,489,1514,Second Class,2,500000,124000,0.1,450000
2174,2025-07-10,433,946,Same Day,1,320000,95000,0,320000
2175,2025-11-06,74,2235,Standard Class,2,500000,172000,0,500000
2176,2025-10-29,125,1025,Standard Class,3,360000,69000,0.05,342000
2177,2025-10-15,277,1820,Same Day,3,360000,69000,0.1,324000
2178,2025-10-21,478,1082,Same Day,4,1800000,440000,0,1800000
2179,2025-12-17,158,670,Same Day,1,1250000,272000,0.05,1188000
2180,2025-10-22,331,2020,Second Class,1,1250000,420000,0,1250000
2181,2025-01-16,205,110,Same Day,2,900000,286000,0,900000
2182,2025-02-27,174,320,Same Day,3,2040000,533000,0,2040000
2183,2025-06-09,244,1023,First Class,1,180000,49000,0,180000
2184,2025-11-08,434,2290,First Class,4,2720000,892000,0,2720000
2185,2025-06-23,362,298,Same Day,2,1360000,417000,0,1360000
2186,2025-01-29,304,1019,Standard Class,2,1360000,322000,0,1360000
2187,2025-03-19,33,227,Same Day,2,640000,159000,0.1,576000
2188,2025-01-28,15,731,First Class,2,900000,307000,0,900000
2189,2025-09-17,340,1848,First Class,2,2500000,678000,0,2500000
2190,2025-01-03,154,2319,Same Day,2,1840000,460000,0.05,1748000
2191,2025-11-10,497,1702,First Class,4,5000000,1277000,0,5000000
